audit_id,entry_id,source_split,also_in_compressed,dataset,category,task,instruction,semantic_grounding_score,geometric_action_consistency_score,physics_feasibility_score,retrieval_utility_score,overall_quality_score,uncertainty,predicted_decision,human_semantic_grounding_score,human_geometric_action_consistency_score,human_physics_feasibility_score,human_retrieval_utility_score,human_overall_decision,adjudication_notes,provenance
audit_0434,s2p2e-rag-0064570,compressed,True,objaverse,objaverse_asset,pick,pick the objaverse asset graspable rigid object with unknown semantics,0.9018222689628601,0.9692084193229675,0.9984701871871948,0.9625498652458191,0.9606038928031921,0.004008677788078785,accept,,,,,,,provisional_model_estimate
audit_0435,s2p2e-rag-0027865,compressed,True,shapenet,glass_box,pick,"pick the glass box grasp, place, align",0.8955896496772766,0.9210399389266968,0.9997832179069519,0.9190137982368469,0.9352566003799438,0.004897293169051409,accept,,,,,,,provisional_model_estimate
audit_0436,s2p2e-rag-0055881,compressed,True,shapenet,tv_stand,place,"place the tv stand at the target zone grasp, place, align",0.8990588188171387,0.9472651481628418,0.9995039701461792,0.9113432168960571,0.9395009875297546,0.004218467976897955,accept,,,,,,,provisional_model_estimate
audit_0437,s2p2e-rag-0012644,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.882766842842102,0.9409040212631226,0.9996281862258911,0.9329707026481628,0.9413418769836426,0.0039758034981787205,accept,,,,,,,provisional_model_estimate
audit_0438,s2p2e-rag-0007851,compressed,True,shapenet,bench,place,"place the bench at the target zone grasp, place, align",0.8951977491378784,0.9346946477890015,0.9995503425598145,0.8760620355606079,0.9267538785934448,0.0029735539574176073,accept,,,,,,,provisional_model_estimate
audit_0439,s2p2e-rag-0065251,compressed,True,objaverse,objaverse_asset,place,place the objaverse asset at the target zone graspable rigid object with unknown semantics,0.8968137502670288,0.9369649887084961,0.9996126890182495,0.8371219635009766,0.9174922704696655,0.004458392970263958,accept,,,,,,,provisional_model_estimate
audit_0440,s2p2e-rag-0040476,compressed,True,shapenet,piano,place,"place the piano at the target zone grasp, place, align",0.8925696611404419,0.9353969693183899,0.9997350573539734,0.8321393728256226,0.9155193567276001,0.003107887227088213,accept,,,,,,,provisional_model_estimate
audit_0441,s2p2e-rag-0050135,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.893942654132843,0.9122689366340637,0.9996981620788574,0.9192484021186829,0.9331421852111816,0.0036860250402241945,accept,,,,,,,provisional_model_estimate
audit_0442,s2p2e-rag-0066456,compressed,True,objaverse,objaverse_asset,place,place the objaverse asset at the target zone graspable rigid object with unknown semantics,0.8954746127128601,0.9335237741470337,0.9993562698364258,0.8664814233779907,0.9241746068000793,0.004159366246312857,accept,,,,,,,provisional_model_estimate
audit_0443,s2p2e-rag-0007039,compressed,True,shapenet,bed,tool_use,"use the bed as a tool grasp, place, align",0.881818950176239,0.89642333984375,0.9997577667236328,0.9034794569015503,0.9209128618240356,0.0050757755525410175,accept,,,,,,,provisional_model_estimate
audit_0444,s2p2e-rag-0015011,compressed,True,shapenet,car,place,"place the car at the target zone grasp, place, align",0.8916317224502563,0.9321410059928894,0.9997041821479797,0.8799611926078796,0.9257616996765137,0.0032795884180814028,accept,,,,,,,provisional_model_estimate
audit_0445,s2p2e-rag-0029054,compressed,True,shapenet,guitar,tool_use,"use the guitar as a tool grasp, place, align",0.8809655904769897,0.9143730401992798,0.9991990923881531,0.9511740803718567,0.9391622543334961,0.002997390227392316,accept,,,,,,,provisional_model_estimate
audit_0446,s2p2e-rag-0013279,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.8766735196113586,0.9135106205940247,0.9996709823608398,0.8706005811691284,0.9165512919425964,0.0046288915909826756,accept,,,,,,,provisional_model_estimate
audit_0447,s2p2e-rag-0003466,compressed,True,shapenet,airplane,place,"place the airplane at the target zone grasp, place, align",0.8964412808418274,0.9181257486343384,0.9997185468673706,0.8818942308425903,0.9238364100456238,0.00448190700262785,accept,,,,,,,provisional_model_estimate
audit_0448,s2p2e-rag-0060278,compressed,True,shapenet,vase,pour,"pour using the vase grasp, place, align",0.8077658414840698,0.8911126255989075,0.9998821020126343,0.8443926572799683,0.8850352168083191,0.012930706143379211,revise,,,,,,,provisional_model_estimate
audit_0449,s2p2e-rag-0025041,compressed,True,shapenet,door,place,"place the door at the target zone grasp, place, align",0.8981515765190125,0.9673082232475281,0.9991820454597473,0.9283777475357056,0.9489038586616516,0.0058565037325024605,accept,,,,,,,provisional_model_estimate
audit_0450,s2p2e-rag-0060655,compressed,True,shapenet,wardrobe,pick,"pick the wardrobe grasp, place, align",0.8963598012924194,0.9420808553695679,0.9992911219596863,0.9093483090400696,0.9369673728942871,0.004627321846783161,accept,,,,,,,provisional_model_estimate
audit_0451,s2p2e-rag-0056359,compressed,True,shapenet,tv_stand,tool_use,"use the tv stand as a tool grasp, place, align",0.8775827288627625,0.8721577525138855,0.9995198249816895,0.9138059616088867,0.9159371256828308,0.003126908792182803,accept,,,,,,,provisional_model_estimate
audit_0452,s2p2e-rag-0034804,compressed,True,shapenet,monitor,tool_use,"use the monitor as a tool grasp, place, align",0.8748140335083008,0.9013951420783997,0.9996975064277649,0.8701434135437012,0.9110584259033203,0.004962163511663675,accept,,,,,,,provisional_model_estimate
audit_0453,s2p2e-rag-0067106,compressed,True,objaverse,objaverse_asset,place,place the objaverse asset at the target zone graspable rigid object with unknown semantics,0.9001043438911438,0.9368792772293091,0.9996331930160522,0.896475613117218,0.9347694516181946,0.0037245810963213444,accept,,,,,,,provisional_model_estimate
audit_0454,s2p2e-rag-0057361,compressed,True,shapenet,tv_stand,place,"place the tv stand at the target zone grasp, place, align",0.8995186686515808,0.9503877758979797,0.9996516108512878,0.9254742860794067,0.9460729360580444,0.003985759802162647,accept,,,,,,,provisional_model_estimate
audit_0455,s2p2e-rag-0063394,compressed,True,shapenet,sofa,tool_use,"use the sofa as a tool support, align, place",0.8828891515731812,0.9052726626396179,0.9995121955871582,0.9269006848335266,0.9305359125137329,0.003964113537222147,accept,,,,,,,provisional_model_estimate
audit_0456,s2p2e-rag-0052331,compressed,True,shapenet,table,place,"place the table at the target zone support, place, align",0.896222710609436,0.9596801996231079,0.9996066093444824,0.8907867670059204,0.9371156692504883,0.003936200402677059,accept,,,,,,,provisional_model_estimate
audit_0457,s2p2e-rag-0013429,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.8814156651496887,0.9297900199890137,0.9992142915725708,0.9237858057022095,0.934059739112854,0.004095790907740593,accept,,,,,,,provisional_model_estimate
audit_0458,s2p2e-rag-0024418,compressed,True,shapenet,desk,pour,"pour using the desk grasp, place, align",0.7051966190338135,0.9089134335517883,0.9998613595962524,0.7774098515510559,0.8488405346870422,0.02556687593460083,revise,,,,,,,provisional_model_estimate
audit_0459,s2p2e-rag-0006217,compressed,True,shapenet,bed,insert,"insert the bed into the slot grasp, place, align",0.8512164354324341,0.9208282232284546,0.9998817443847656,0.8304644823074341,0.9023412466049194,0.004360875580459833,accept,,,,,,,provisional_model_estimate
audit_0460,s2p2e-rag-0010435,compressed,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.9009774327278137,0.9599553942680359,0.9992923736572266,0.9330026507377625,0.9487264752388,0.004225586540997028,accept,,,,,,,provisional_model_estimate
audit_0461,s2p2e-rag-0044810,compressed,True,shapenet,sink,pick,"pick the sink grasp, place, align",0.898236870765686,0.9474694132804871,0.9995788335800171,0.9142369031906128,0.941591739654541,0.0032310313545167446,accept,,,,,,,provisional_model_estimate
audit_0462,s2p2e-rag-0059949,compressed,True,shapenet,vase,tool_use,"use the vase as a tool grasp, place, align",0.8765726089477539,0.9246585965156555,0.9996317625045776,0.905288815498352,0.9267299771308899,0.004030626267194748,accept,,,,,,,provisional_model_estimate
audit_0463,s2p2e-rag-0009376,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8961645364761353,0.9580961465835571,0.9994183778762817,0.838936984539032,0.9238256216049194,0.0044499412178993225,accept,,,,,,,provisional_model_estimate
audit_0464,s2p2e-rag-0046460,compressed,True,shapenet,sofa,pick,"pick the sofa support, align, place",0.8925790786743164,0.9101927876472473,0.9997614026069641,0.8599809408187866,0.915878176689148,0.005464429967105389,accept,,,,,,,provisional_model_estimate
audit_0465,s2p2e-rag-0022661,compressed,True,shapenet,curtain,place,"place the curtain at the target zone grasp, place, align",0.8968108892440796,0.9632658958435059,0.9993537664413452,0.942389965057373,0.9523625373840332,0.003264454659074545,accept,,,,,,,provisional_model_estimate
audit_0466,s2p2e-rag-0046434,compressed,True,shapenet,sofa,tool_use,"use the sofa as a tool support, align, place",0.8762930035591125,0.8964914083480835,0.9995002746582031,0.9002418518066406,0.9199204444885254,0.004513864405453205,accept,,,,,,,provisional_model_estimate
audit_0467,s2p2e-rag-0064556,compressed,True,objaverse,objaverse_asset,place,place the objaverse asset at the target zone graspable rigid object with unknown semantics,0.8955391645431519,0.9420534372329712,0.9993950128555298,0.8781157732009888,0.9286651611328125,0.005844401195645332,accept,,,,,,,provisional_model_estimate
audit_0468,s2p2e-rag-0054136,compressed,True,shapenet,toilet,place,"place the toilet at the target zone grasp, place, align",0.8960137367248535,0.9579765200614929,0.9994767308235168,0.8002060651779175,0.9138619303703308,0.003323391079902649,accept,,,,,,,provisional_model_estimate
audit_0469,s2p2e-rag-0015664,compressed,True,shapenet,car,tool_use,"use the car as a tool grasp, place, align",0.8752620816230774,0.8862152099609375,0.9997469782829285,0.8857830166816711,0.9124177098274231,0.003125380026176572,accept,,,,,,,provisional_model_estimate
audit_0470,s2p2e-rag-0029413,compressed,True,shapenet,guitar,pour,"pour using the guitar grasp, place, align",0.5282724499702454,0.9504199028015137,0.9995254278182983,0.8876935243606567,0.846509575843811,0.004026689566671848,revise,,,,,,,provisional_model_estimate
audit_0471,s2p2e-rag-0042721,compressed,True,shapenet,radio,place,"place the radio at the target zone grasp, place, align",0.897788405418396,0.9483137130737305,0.9995743632316589,0.8769882321357727,0.9312700033187866,0.005865707062184811,accept,,,,,,,provisional_model_estimate
audit_0472,s2p2e-rag-0057084,compressed,True,shapenet,tv_stand,tool_use,"use the tv stand as a tool grasp, place, align",0.8782383799552917,0.8634265065193176,0.9994689226150513,0.919015109539032,0.9170845150947571,0.002614980097860098,accept,,,,,,,provisional_model_estimate
audit_0473,s2p2e-rag-0047304,compressed,True,shapenet,sofa,tool_use,"use the sofa as a tool support, align, place",0.8821545839309692,0.9028311967849731,0.9995682835578918,0.9105499386787415,0.9231239557266235,0.003526086453348398,accept,,,,,,,provisional_model_estimate
audit_0474,s2p2e-rag-0012379,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.8740938901901245,0.925979495048523,0.9992396235466003,0.9072433710098267,0.9272319674491882,0.004699681885540485,accept,,,,,,,provisional_model_estimate
audit_0475,s2p2e-rag-0004337,compressed,True,shapenet,bathtub,insert,"insert the bathtub into the slot grasp, place, align",0.8507363200187683,0.9155189394950867,0.9998855590820312,0.8416654467582703,0.9023277163505554,0.004634900949895382,accept,,,,,,,provisional_model_estimate
audit_0476,s2p2e-rag-0065220,compressed,True,objaverse,objaverse_asset,pick,pick the objaverse asset graspable rigid object with unknown semantics,0.8989120721817017,0.9627408981323242,0.9986567497253418,0.9586620330810547,0.9566558599472046,0.005676702596247196,accept,,,,,,,provisional_model_estimate
audit_0477,s2p2e-rag-0066572,compressed,True,objaverse,objaverse_asset,insert,insert the objaverse asset into the slot graspable rigid object with unknown semantics,0.8378146290779114,0.9423274993896484,0.9998418688774109,0.8984060287475586,0.919952392578125,0.01743360050022602,accept,,,,,,,provisional_model_estimate
audit_0478,s2p2e-rag-0011126,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8956705927848816,0.9560860395431519,0.9995186924934387,0.8563626408576965,0.9272891879081726,0.003348777536302805,accept,,,,,,,provisional_model_estimate
audit_0479,s2p2e-rag-0029754,compressed,True,shapenet,guitar,tool_use,"use the guitar as a tool grasp, place, align",0.8822516202926636,0.892641544342041,0.9993127584457397,0.9578386545181274,0.9367904663085938,0.005111691541969776,accept,,,,,,,provisional_model_estimate
audit_0480,s2p2e-rag-0012798,compressed,True,shapenet,bottle,pour,"pour using the bottle grasp, pour, upright",0.7939820289611816,0.8902033567428589,0.9998753666877747,0.8016806840896606,0.8690264821052551,0.021831784397363663,revise,,,,,,,provisional_model_estimate
audit_0481,s2p2e-rag-0014925,compressed,True,shapenet,car,pick,"pick the car grasp, place, align",0.8940461277961731,0.9067819714546204,0.9996889233589172,0.8790230751037598,0.9211260080337524,0.0035195457749068737,accept,,,,,,,provisional_model_estimate
audit_0482,s2p2e-rag-0025691,compressed,True,shapenet,dresser,place,"place the dresser at the target zone grasp, place, align",0.8966069221496582,0.944865882396698,0.9995000958442688,0.8532320261001587,0.9240847826004028,0.003788002533838153,accept,,,,,,,provisional_model_estimate
audit_0483,s2p2e-rag-0013380,compressed,True,shapenet,bottle,pick,"pick the bottle grasp, pour, upright",0.8956658244132996,0.9536458253860474,0.9992491006851196,0.9074419736862183,0.9405320882797241,0.004024016670882702,accept,,,,,,,provisional_model_estimate
audit_0484,s2p2e-rag-0007600,compressed,True,shapenet,bench,pick,"pick the bench grasp, place, align",0.8912523984909058,0.9433654546737671,0.9997410774230957,0.8404150009155273,0.9186743497848511,0.003625608514994383,accept,,,,,,,provisional_model_estimate
audit_0485,s2p2e-rag-0013114,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.8796935081481934,0.9141014218330383,0.9997366666793823,0.9083818197250366,0.9256770014762878,0.005153366830199957,accept,,,,,,,provisional_model_estimate
audit_0486,s2p2e-rag-0063497,compressed,True,shapenet,sofa,insert,"insert the sofa into the slot support, align, place",0.8547084927558899,0.9232181310653687,0.9998422861099243,0.8613914251327515,0.910050094127655,0.004624827764928341,accept,,,,,,,provisional_model_estimate
audit_0487,s2p2e-rag-0018666,compressed,True,shapenet,chair,place,"place the chair at the target zone support, lift, align",0.8941663503646851,0.968528151512146,0.9993752241134644,0.8323606252670288,0.924838662147522,0.004871743731200695,accept,,,,,,,provisional_model_estimate
audit_0488,s2p2e-rag-0043842,compressed,True,shapenet,range_hood,insert,"insert the range hood into the slot grasp, place, align",0.8535608053207397,0.9205632209777832,0.9998289346694946,0.847131073474884,0.9063413739204407,0.004413491580635309,accept,,,,,,,provisional_model_estimate
audit_0489,s2p2e-rag-0061205,compressed,True,shapenet,xbox,pick,"pick the xbox grasp, place, align",0.8956745266914368,0.9448167681694031,0.9997056126594543,0.8491077423095703,0.9239600896835327,0.003634244902059436,accept,,,,,,,provisional_model_estimate
audit_0490,s2p2e-rag-0022425,compressed,True,shapenet,curtain,pick,"pick the curtain grasp, place, align",0.8921680450439453,0.9228788614273071,0.9993621110916138,0.8696060180664062,0.9200119972229004,0.0022818094585090876,accept,,,,,,,provisional_model_estimate
audit_0491,s2p2e-rag-0014830,compressed,True,shapenet,car,pick,"pick the car grasp, place, align",0.8933212161064148,0.9058917760848999,0.999699592590332,0.8747279047966003,0.918743908405304,0.004202841781079769,accept,,,,,,,provisional_model_estimate
audit_0492,s2p2e-rag-0006980,compressed,True,shapenet,bed,pick,"pick the bed grasp, place, align",0.8940364122390747,0.9175307154655457,0.9996320605278015,0.8541780710220337,0.9165006875991821,0.0036236296873539686,accept,,,,,,,provisional_model_estimate
audit_0493,s2p2e-rag-0067816,compressed,True,objaverse,objaverse_asset,place,place the objaverse asset at the target zone graspable rigid object with unknown semantics,0.8983666300773621,0.9520034790039062,0.9992796182632446,0.8926013708114624,0.9362276792526245,0.0033030163031071424,accept,,,,,,,provisional_model_estimate
audit_0494,s2p2e-rag-0056909,compressed,True,shapenet,tv_stand,tool_use,"use the tv stand as a tool grasp, place, align",0.874966025352478,0.9156104326248169,0.9997593760490417,0.8934965133666992,0.9205730557441711,0.0038269334472715855,accept,,,,,,,provisional_model_estimate
audit_0495,s2p2e-rag-0007536,compressed,True,shapenet,bench,place,"place the bench at the target zone grasp, place, align",0.8945140838623047,0.9511868357658386,0.9993467330932617,0.813761830329895,0.9151582717895508,0.0030354526825249195,accept,,,,,,,provisional_model_estimate
audit_0496,s2p2e-rag-0011595,compressed,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.8934136629104614,0.9461272954940796,0.9994444847106934,0.8496185541152954,0.921624481678009,0.002433216664940119,accept,,,,,,,provisional_model_estimate
audit_0497,s2p2e-rag-0012449,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.8784575462341309,0.9177569150924683,0.9995889663696289,0.8920748829841614,0.9216784238815308,0.0041446080431342125,accept,,,,,,,provisional_model_estimate
audit_0498,s2p2e-rag-0042105,compressed,True,shapenet,plant,pick,"pick the plant grasp, place, align",0.8955954313278198,0.9317399263381958,0.9996432065963745,0.847581684589386,0.9192205667495728,0.0038711056113243103,accept,,,,,,,provisional_model_estimate
audit_0499,s2p2e-rag-0017955,compressed,True,shapenet,chair,pick,"pick the chair support, lift, align",0.8989928364753723,0.9504249691963196,0.9994864463806152,0.8442365527153015,0.92486971616745,0.0029812916181981564,accept,,,,,,,provisional_model_estimate
